Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
BEL-ZZELANCO-BE2017_000060,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1068041&_xt=AER&_xf=pdf""> AER </a>",2018-01-24 00:00:00,Veterinarian,Belgium,UNKNOWN,Dog,Retriever - Golden,Onsior 20 mg/ml  - Solution for injection (cats and dogs),Death,1,1,1
CA-OPAH-CA20180016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1211193&_xt=AER&_xf=pdf""> AER </a>",2018-06-29 00:00:00,Veterinarian,Canada,FEMALE,Dog,Chihuahua,"CEFASEPTIN 300 MG TABLETS FOR DOGS, CEFASEPTIN 75 MG COMPRIMES POUR CHIENS ET CHATS, CEFASEPTIN 75 MG TABLETS FOR DOGS AND CATS, CEFASEPTIN 750 MG COMPRIMES POUR CHIENS, CEFASEPTIN 750 MG TABLETS FOR DOGS, CEFASEPTIN P 300 MG ΔΙΣΚΙΟ, CEFASEPTIN P 750MG ΔΙΣΚΙΟ, CEFASEPTIN P 75MG ΔΙΣΚΙΟ, Cefaseptin 75 mg comprimés pour chiens et chats, Cefaseptin 75 mg tabletki dla psów, DEPO-MEDROL Vet 40 mg/ml Sospensione iniettabile per equidi non destinati alla produzione di alimenti e per cani e gatti, Dexdomitor 0.5 mg/ml - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), PropoVet Multidose 10 mg/ml injeksjonsvæske, emulsjon til hund og katt., Torbugesic 10 mg/ml Solution for Injection","Abdominal cavity disorder NOS, Anaemia NOS, Ascites, Bruising, Cardiac enlargement, Corneal ulcer, Elevated bile acids, Elevated liver enzymes NOS, Glucosuria, Hepatomegaly, Neutrophilia, Polydipsia, Polyuria, Valvular insufficiency, Vomiting",1,1,
CA-UKPFIZAH-2018-CA-00710,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1116720&_xt=AER&_xf=pdf""> AER </a>",2018-03-22 00:00:00,Veterinarian,Canada,FEMALE,Dog,Chihuahua,"CEFASEPTIN 300 MG TABLETS FOR DOGS, CEFASEPTIN 75 MG COMPRIMES POUR CHIENS ET CHATS, CEFASEPTIN 75 MG TABLETS FOR DOGS AND CATS, CEFASEPTIN 750 MG COMPRIMES POUR CHIENS, CEFASEPTIN 750 MG TABLETS FOR DOGS, CEFASEPTIN P 300 MG ΔΙΣΚΙΟ, CEFASEPTIN P 750MG ΔΙΣΚΙΟ, CEFASEPTIN P 75MG ΔΙΣΚΙΟ, Cefaseptin 75 mg comprimés pour chiens et chats, Cefaseptin 75 mg tabletki dla psów, DEPO-MEDROL Vet 40 mg/ml Sospensione iniettabile per equidi non destinati alla produzione di alimenti e per cani e gatti, Dexdomitor 0.1 mg/ml - Solution for injection, Dexdomitor 0.5 mg/ml - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), PropoFlo Plus, 10mg/ml, Emulsion for Injection, PropoVet Multidose 10 mg/ml injeksjonsvæske, emulsjon til hund og katt., PropoVet Multidose, 10 mg/ml, émulsion injectable pour chiens et chats, Propovet multidose 10 mg/ml emulsão injetável para cães e gatos","Ascites, Bruising, Cardiopathy, Decreased red blood cell count, Elevated bile acids, Elevated liver enzymes NOS, Emesis, Enlarged liver, Glucosuria, Neutrophilia, Polydipsia, Polyuria",1,1,
CA-ZZELANCORG-CA2017_000752,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1073211&_xt=AER&_xf=pdf""> AER </a>",2018-02-05 00:00:00,Other health care professional,Canada,FEMALE,Dog,Retriever - Golden,"Bravecto 1000 mg - Chewable tablet, Bravecto 1000 mg - Spot-on solution, Bravecto 112.5 mg - Chewable tablet, Bravecto 112.5 mg - Spot-on solution (cats), Bravecto 112.5 mg - Spot-on solution (dogs), Bravecto 1400 mg - Chewable tablet, Bravecto 1400 mg - Spot-on solution, Bravecto 150 mg/ml - Powder and solvent for suspension for injection, Bravecto 250 mg  Chewable tablet, Bravecto 250 mg - Spot-on solution (cats), Bravecto 250 mg - Spot-on solution (dogs), Bravecto 500 mg - Chewable tablet, Bravecto 500 mg - Spot-on solution (cats), Bravecto 500 mg - Spot-on solution (dogs), Dexdomitor 0.1 mg/ml - Solution for injection, Dexdomitor 0.5 mg/ml - Solution for injection, Interceptor Flavor 11.5 mg tablets for dogs, Interceptor Flavor 2,3 mg tablets for dogs, Interceptor Flavor 23 mg tablets for dogs, Interceptor Flavor 5.75 mg tablets for dogs, Interceptor vet. 11,5 mg tabletter til hund, Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs)","Abnormal radiograph finding, Abnormal ultrasound finding, Bone and joint disorder NOS, Decreased appetite, Distension of abdomen, Ear discharge, Elevated cholesterol (total), Elevated liver enzymes NOS, Hepatopathy, Joint effusion, Lameness, Lethargy (see also Central nervous system depression in Neurological), Loose stool, Musculoskeletal disorder NOS, Other abnormal test result NOS, Pinnal erythema",1,1,
CAN-BIAHPV1P-18CA002054,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1221930&_xt=AER&_xf=pdf""> AER </a>",2018-08-14 00:00:00,Veterinarian,Canada,MALE,Dog,Maltese,"ACEPROMAZINE 10%/AGROSEED CANDILIDIS ενέσιμο διάλυμα 10 mg/ml για σκύλο και γάτα, ALFAXAN 10 mg/ml solution for injection for dogs and cats, CARDOTEK 30 PLUS 68 mcg / 163 mg COMPRIMIDOS MASTICABLES, Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., NexGard 11.3 mg - Chewable tablet, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Corneal oedema, Ocular discharge, Uveitis",1,1,
CAN-ZZELANCO-CA2018_000038,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1073214&_xt=AER&_xf=pdf""> AER </a>",2018-02-05 00:00:00,Veterinarian,Canada,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","MIPREPOL, oily suspension for dogs and cats, Onsior 40 mg  - Tablet (dogs), SUROLAN, SUROLAN (23MG+5MG+0,5293MG)/ML ΩΤΙΚΕΣ ΣΤΑΓΟΝΕΣ, ΕΝΑΙΩΡΗΜΑ, SUROLAN DROPS 23mg/ml, 5500IU/ml, 5mg/ml ωτικές σταγόνες σε εναιώρημα και δερματικό εναιώρημα για σκύλους και γάτες, SUROLAN sospensione oleosa per cani e gatti, SUROLAN ušné kvapky a dermálna suspenzia, SUROLAN, Kožní/ušní kapky, suspenze, SUROLAN, kapi za uho i suspenzija za kožu za pse i mačke, SUROLAN, picături auriculate si suspensie cutanată, SUROLAN, suspensija šunims ir katėms, SUROLAN, капки за уши и суспензия за кожа за кучета и котки, Surolan, Surolan  Oordruppels, suspensie, Surolan (23 mg + 0,5293 mg + 5 mg )/ml Krople do uszu, zawiesina, Surolan 5,0 mg/0,5293 mg/23,0 mg/ml, Ohrentropfen, Suspension zur Anwendung auf der Haut für Hunde und Katzen, Surolan Ear Drops and Cutaneous Suspension, Surolan Vet. 5 + 23 + 0,529 mg/ml øredråber, suspension og kutansuspension, Surolan külsőleges szuszpenzió A.U.V., Surolan suspensija ārīgai lietošanai suņiem un kaķiem, Surolan vet.  Örondroppar/kutan suspension, Surolan vet., örondroppar/kutan suspension, Surolan, nahasuspensioon koertele ja kassidele, Surolan, suspensie voor cutaan gebruik, bij honden en katten, Surolan, suspension pour application cutanée/suspension auriculaire en gouttes pour chiens et chats","Ear canal inflammation, Haematemesis, Hearing decreased, Thrombosis, Trauma NOS",1,1,
CAN-ZZELANCO-CA2018_000072,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1071959&_xt=AER&_xf=pdf""> AER </a>",2018-01-31 00:00:00,Veterinarian,Canada,MALE,Dog,Spitz - German Pomeranian,Onsior 5 mg  - Tablet (dogs),"Anorexia, Diarrhoea, Pancreatitis NOS, Reverse sneezing, Urinary tract infection, Vomiting",1,1,
CAN-ZZELANCO-CA2018_000114,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1107170&_xt=AER&_xf=pdf""> AER </a>",2018-03-16 00:00:00,Other health care professional,Canada,MALE,Dog,Retriever - Labrador,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Apoquel 3.6 mg - Chewable tablet, Apoquel 3.6 mg - Film-coated tablet, Apoquel 5.4 mg - Chewable tablet, Apoquel 5.4 mg - Film-coated tablet, Onsior 40 mg  - Tablet (dogs)","Abdominal pain, Anaemia NOS, Elevated blood urea nitrogen (BUN), Excessive thirst, Gastric ulcer, Ileus, Lethargy (see also Central nervous system depression in Neurological), Melaena, Non-regenerative anaemia, Other abnormal test result NOS, Pale mucous membrane, Polydipsia",1,1,
CAN-ZZELANCO-CA2018_000187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1079382&_xt=AER&_xf=pdf""> AER </a>",2018-02-23 00:00:00,Veterinarian,Canada,MALE,Dog,Chihuahua,"Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 5 mg  - Tablet (dogs)","Bloody diarrhoea, Decreased appetite, Dehydration, Emesis, Ileus, Lethargy (see also Central nervous system depression in Neurological)",1,1,
CAN-ZZELANCO-CA2018_000327,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1139074&_xt=AER&_xf=pdf""> AER </a>",2018-03-30 00:00:00,Veterinarian,Canada,FEMALE,Dog,Chihuahua,"Cerenia 10 mg/ml  - Solution for injection, Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Dexdomitor 0.1 mg/ml - Solution for injection, Dexdomitor 0.5 mg/ml - Solution for injection, Onsior 20 mg/ml  - Solution for injection (cats and dogs), Torbugesic 10 mg/ml Solution for Injection, Torbugesic Vet 10 mg/ml solution injectable pour chevaux, chiens et chats, Torbugesic Vet. 10 mg/ml injektionsvæske, opløsning, Torbuphanol Vet 10 mg/ml solution for injection for injection for horses, dogs and cats","Abdominal cavity haemorrhage, Ascites, Bruising, Decreased urine concentration, Distension of abdomen, Elevated bile acids, Elevated liver enzymes NOS, Glucosuria, Heart valve disorder, Hepatomegaly, Hyperglycaemia, Leukocytosis NOS, Nausea, Neutrophilia, Other abnormal test result NOS, Polydipsia, Polyuria",1,1,
