Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-BIAHPV1P-20AU001353,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1448575&_xt=AER&_xf=pdf""> AER </a>",2020-10-16 00:00:00,Other health care professional,Australia,UNKNOWN,Dog,Dog (other),Previcox 227 mg - Chewable tablet,"Abdominal pain, Diarrhoea, Flatulence, Vomiting",1,1,
AUS-BIAHPV1P-20AU001417,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1453079&_xt=AER&_xf=pdf""> AER </a>",2020-11-02 00:00:00,Animal owner,Australia,MALE,Dog,Terrier - Bull - Staffordshire,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Metronidazole VET-AGRO 250 mg tabletten voor honden en katten, NOROCLAV 250 mg, comprimate, NexGard Spectra 75 mg + 15 mg - Chewable tablet, Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox 8.2 mg/g - Oral paste","Haemorrhagic diarrhoea, Inappetence, Lack of efficacy (endoparasite) - heartworm, Vomiting",1,1,
AUS-BIAHPV1P-20AU001481,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1455839&_xt=AER&_xf=pdf""> AER </a>",2020-11-11 00:00:00,Veterinarian,Australia,MALE,Dog,Terrier - Bull - Staffordshire,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Metronidazole VET-AGRO 250 mg tabletten voor honden en katten, NOROCLAV 250 mg, comprimate, NexGard Spectra 75 mg + 15 mg - Chewable tablet, Previcox 227 mg - Chewable tablet","Deafness, Unsteady gait",1,1,
AUS-BIAHPV1P-20AU001684,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1477269&_xt=AER&_xf=pdf""> AER </a>",2020-12-21 00:00:00,Other health care professional,Australia,MALE,Dog,Mastiff,Previcox 227 mg - Chewable tablet,Inappetence,1,1,
BRA-BIAHPV1P-20BR000688,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1382329&_xt=AER&_xf=pdf""> AER </a>",2020-02-12 00:00:00,Animal owner,Brazil,MALE,Dog,Retriever - Labrador,"BUSCOPAN COMPOSITUM ad us. vet. 4 mg/ml + 500 mg/ml, oplossing voor injectie voor paarden, kalveren en honden, BUSCOPAN compositum injekčný roztok pre kone a teľatá, BUSCOPAN compositum raztopina za injiciranje za konje, govedo, prašiče in pse, BUSCOPAN compositum, soluţie injectabilă, Buscopan Compositum, Buscopan Compositum Solution for Injection, Buscopan Compositum Vet (0,4 g + 50 g)/100 ml Roztwór do wstrzykiwań, Buscopan Compositum ad us.vet. 4 mg/ml + 500 mg/ml, solution injectable pour chevaux, veaux et chiens, Buscopan compositum, Buscopan compositum - Injektionslösung für Tiere, Buscopan compositum 504 mg/ml ενέσιμο διάλυμα για άλογα, βοοειδή, χοίρους και σκύλους, Buscopan compositum injekció A.U.V., Buscopan compositum vet. injektioneste, liuos hevosille, Buscopan compositum, Injekční roztok, Buscopan compositum, injekcinis tirpalas arkliams ir galvijams (veršeliams), Buscopan compositum-injectie 4 mg/ml + 500 mg/ml oplossing voor injectie, Buscopan compositum-injectie I.M. 4 mg/ml + 500 mg/ml oplossing voor injectie voor runderen, varkens en honden, Previcox 227 mg - Chewable tablet","Adipsia, Anorexia, Diarrhoea",1,1,
BRA-BIAHPV1P-20BR000949,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1388564&_xt=AER&_xf=pdf""> AER </a>",2020-03-05 00:00:00,Animal owner,Brazil,FEMALE,Dog,Retriever - Labrador,Previcox 227 mg - Chewable tablet,Renal disorder NOS,1,1,
BRA-BIAHPV1P-20BR001504,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1403101&_xt=AER&_xf=pdf""> AER </a>",2020-05-04 00:00:00,Animal owner,Brazil,MALE,Dog,Retriever - Labrador,Previcox 227 mg - Chewable tablet,"Epistaxis, Thrombocytopenia",1,1,
BRA-BIAHPV1P-20BR001863,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1405714&_xt=AER&_xf=pdf""> AER </a>",2020-05-13 00:00:00,Animal owner,Brazil,MALE,Dog,Rottweiler,Previcox 227 mg - Chewable tablet,Crying,1,1,
BRA-BIAHPV1P-20BR001864,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1405313&_xt=AER&_xf=pdf""> AER </a>",2020-05-12 00:00:00,Veterinarian,Brazil,MALE,Dog,Beagle,Previcox 227 mg - Chewable tablet,"Anaemia NOS, Vomiting",1,1,
BRA-BIAHPV1P-20BR001878,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1405643&_xt=AER&_xf=pdf""> AER </a>",2020-05-13 00:00:00,Animal owner,Brazil,MALE,Dog,Rottweiler,Previcox 227 mg - Chewable tablet,Lack of efficacy - NOS,1,1,
BRA-BIAHPV1P-20BR002481,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1417942&_xt=AER&_xf=pdf""> AER </a>",2020-06-26 00:00:00,Animal owner,Brazil,MALE,Dog,Bulldog - French,Previcox 57 mg - Chewable tablet,"Distress, Emesis (multiple), Sleep disturbance NOS",1,1,
BRA-BIAHPV1P-20BR002482,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1417824&_xt=AER&_xf=pdf""> AER </a>",2020-06-26 00:00:00,Animal owner,Brazil,MALE,Dog,Bulldog - French,Previcox 57 mg - Chewable tablet,Lack of efficacy - NOS,1,1,
BRA-BIAHPV1P-20BR005241,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1479243&_xt=AER&_xf=pdf""> AER </a>",2020-12-23 00:00:00,Animal owner,Brazil,FEMALE,Dog,Retriever - Golden,Previcox 227 mg - Chewable tablet,Lack of efficacy - NOS,1,1,
CAN-BIAHPV1P-20CA000509,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1391935&_xt=AER&_xf=pdf""> AER </a>",2020-03-17 00:00:00,Veterinarian,Canada,FEMALE,Dog,Schnauzer - Miniature,Previcox 57 mg - Chewable tablet,"Abnormal ultrasound finding, Chronic renal failure, Cystitis, Decreased appetite, Elevated creatinine, Halitosis, Hyperphosphataemia, Muscle wasting, Oral cavity disorder NOS, Polydipsia, Polyuria",1,1,
CAN-BIAHPV1P-20CA000740,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1400364&_xt=AER&_xf=pdf""> AER </a>",2020-04-22 00:00:00,Veterinarian,Canada,MALE,Dog,Dog (other),Previcox 227 mg - Chewable tablet,Vomiting,1,1,
CAN-BIAHPV1P-20CA001070,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1408852&_xt=AER&_xf=pdf""> AER </a>",2020-05-27 00:00:00,Veterinarian,Canada,FEMALE,Dog,Mountain Dog - Bernese,"Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., Metacam 0.5 mg/ml - Oral suspension (dogs), Previcox 227 mg - Chewable tablet","Decreased urine concentration, Elevated blood urea nitrogen (BUN), Elevated creatinine, Hyperphosphataemia, Inappetence, Polydipsia, Polyuria, Urinary tract infection",1,1,
CAN-BIAHPV1P-20CA001536,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1423010&_xt=AER&_xf=pdf""> AER </a>",2020-07-15 00:00:00,Veterinarian,Canada,MALE,Dog,Shih Tzu,"Cepetor, Cepetor 1 mg/ml Solution for Injection for Dog and Cat, Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., LIDOCAINE 2% (w/w) injekčný roztok, LIDOCAINE, 2%, Injekční roztok, Lidocaine 2 inj. (+noradrenaline), injectievloeistof voor honden en katten, Lidocaine 20 mg/ml + adrenaline 10 mcg/ml, oplossing voor injectie voor honden en katten, Lidocaine 4% inj. oplossing voor injectie voor honden en katten, Metacam 0.5 mg/ml - Oral suspension (dogs), Previcox 57 mg - Chewable tablet","Bloody diarrhoea, Decreased appetite, Diarrhoea, Dry mucous membrane, Lethargy (see also Central nervous system depression in Neurological), Melaena, Tense abdomen, Vomiting",1,1,
CAN-BIAHPV1P-20CA001692,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1425685&_xt=AER&_xf=pdf""> AER </a>",2020-07-23 00:00:00,Veterinarian,Canada,FEMALE,Dog,Collie - Border,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Previcox 227 mg - Chewable tablet","Abdominal pain, Decreased appetite, Diarrhoea, Enteritis, Haemorrhagic diarrhoea, Nausea, Vomiting",1,1,
CAN-BIAHPV1P-20CA002845,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1467048&_xt=AER&_xf=pdf""> AER </a>",2020-11-26 00:00:00,Veterinarian,Canada,MALE,Dog,Siberian Husky,"ALFAXAN 10 mg/ml solution for injection for dogs and cats, Cerenia 10 mg/ml  - Solution for injection, Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Previcox 227 mg - Chewable tablet","Abdominal pain, Duodenal ulcer, Inappetence, Lethargy (see also Central nervous system depression in Neurological), Lip licking, Thrombocytopenia",1,1,
CHE-BIAHPV1P-20CH000014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1396188&_xt=AER&_xf=pdf""> AER </a>",2020-03-31 00:00:00,Other health care professional,Switzerland,MALE,Dog,Chihuahua,Previcox 57 mg - Chewable tablet,"Abnormal posture NOS, Death, Duodenal ulcer, Generalised weakness, Intestinal perforation, Melaena, Necropsy performed, Peritonitis, Vomiting",1,1,1
DE-PVZ7-2020-0025,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1477871&_xt=AER&_xf=pdf""> AER </a>",2020-12-21 00:00:00,Veterinarian,Germany,MALE,Dog,"Collie - Border, Crossbred Canine/dog, Mountain Dog - Bernese","Forthyron 200 Microgram Flavoured Tablet, Forthyron 200 microgram tablet, Forthyron 400 Microgram Flavoured Tablet, Forthyron 400 microgram tablet, Forthyron 600 Microgram Flavoured Tablet, Forthyron 800 Microgram Flavoured Tablet, Previcox 227 mg - Chewable tablet","Hyperkalaemia, Nausea",1,1,
DEU-BIAHPV1P-18DE000800,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1398750&_xt=AER&_xf=pdf""> AER </a>",2020-04-14 00:00:00,Animal owner,Germany,FEMALE,Dog,"Bulldog - French, Crossbred Canine/dog","Previcox 57 mg - Chewable tablet, Rimadyl 100 mg tabletes suņiem, Rimadyl 50 mg košļājamās tabletes suņiem, Rimadyl Palatable Tablets da 100 mg per cani, Rimadyl Palatable Tablets da 20 mg per cani, Rimadyl Palatable Tablets da 50 mg per cani","Cataract, Impaired vision, Lack of efficacy - NOS",1,1,
DEU-BIAHPV1P-18DE000896,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1398049&_xt=AER&_xf=pdf""> AER </a>",2020-04-09 00:00:00,Veterinarian,Germany,MALE,Dog,Retriever - Labrador,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), Previcox 227 mg - Chewable tablet, МЕТАМИЗОЛ НАТРИЙ 30% инжекционен разтвор 100 ml","Death, Gastric perforation, Gastric ulcer, Tense abdomen, Vomiting",1,1,1
DEU-BIAHPV1P-19DE000269,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1377361&_xt=AER&_xf=pdf""> AER </a>",2020-01-30 00:00:00,Veterinarian,Germany,UNKNOWN,Dog,Unknown,Previcox 227 mg - Chewable tablet,"Nausea, Vomiting",1,1,
