Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUT-ZZELANCO-AT2020_000012,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1463953&_xt=AER&_xf=pdf""> AER </a>",2020-11-20 00:00:00,Veterinarian,Austria,MALE,Dog,Crossbred Canine/dog,Galliprant 20 mg - Tablet,"Bloody diarrhoea, Haematemesis, Pancreatitis NOS",1,1,
BE-FAGG-DVV-N2020-191,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1384600&_xt=AER&_xf=pdf""> AER </a>",2020-02-20 00:00:00,Other health care professional,Belgium,UNKNOWN,Dog,Unknown,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Vomiting,1,1,
BRA-ZZELANCO-BR2020_001453,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1409200&_xt=AER&_xf=pdf""> AER </a>",2020-05-28 00:00:00,Veterinarian,Brazil,UNKNOWN,Dog,Retriever - Golden,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Acute renal failure,1,1,
BRA-ZZELANCO-BR2020_001650,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1425937&_xt=AER&_xf=pdf""> AER </a>",2020-07-24 00:00:00,Veterinarian,Brazil,MALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Galliprant 60 mg - Tablet, Trocoxil 20 mg  - Chewable tablet, Trocoxil 30 mg  - Chewable tablet, Trocoxil 6 mg  - Chewable tablet, Trocoxil 75 mg  - Chewable tablet, Trocoxil 95 mg  - Chewable tablet","Acidosis, Chronic renal failure, Death, Diarrhoea, Elevated creatinine, Elevated symmetrical dimethylarginine (SDMA), Hyperphosphataemia, Hypoglycaemia, Hypokalaemia, Interstitial nephritis, Other abnormal test result NOS, Vomiting",1,1,1
BRA-ZZELANCO-BR2020_001918,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1433827&_xt=AER&_xf=pdf""> AER </a>",2020-08-20 00:00:00,Veterinarian,Brazil,UNKNOWN,Dog,Crossbred Canine/dog,Galliprant 60 mg - Tablet,"Anorexia, Death, Leukaemia, Vomiting",1,1,1
BRA-ZZELANCO-BR2020_002271,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1434652&_xt=AER&_xf=pdf""> AER </a>",2020-08-24 00:00:00,Veterinarian,Brazil,UNKNOWN,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)",Galliprant 60 mg - Tablet,"Adipsia, Anorexia, Blood in vomit, Death by euthanasia, Renal disorder NOS, Renal failure, Vocalisation",1,1,1
BRA-ZZELANCO-BR2020_002343,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1438258&_xt=AER&_xf=pdf""> AER </a>",2020-09-07 00:00:00,Animal owner,Brazil,MALE,Dog,Maltese,"Foresto 1,25 g + 0,56 g zgardă antiparazitară pentru câini < 8 kg, Foresto 1,25 g + 0,56 g, antkaklis katėms ir šunims iki 8 kg svorio, Galliprant 20 mg - Tablet, SERESTO (1,25+0,563)g ΠΕΡΙΛΑΙΜΙΟ, SERESTO 1,25+0,563g/περ.38 ΠΕΡΙΛΑΙΜΙΟ, SERESTO COLAR 4,5+2,025g/περ.70cm ΠΕΡΙΛΑΙΜΙΟ, Seresto 1,25 g + 0,56 g collier pour chats, Seresto 1,25 g + 0,56 g collier pour chats et chiens ≤ 8 kg, Seresto 1,25 g + 0,56 g collier pour chiens ≤ 8 kg, Seresto 1.25 g + 0.56 g, collar for cats, Seresto 1.25 g + 0.56 g, collar for cats and dogs = 8 kg, Seresto 1.25 g + 0.56 g, collar for cats and dogs ≤ 8 kg, Seresto 1.25 g + 0.56 g, collar for dogs ≤ 8 kg, Seresto 4,50 g + 2,03 g collier pour chiens > 8 kg, Seresto 4.50 g + 2.03 g, collar for dogs > 8 kg, Seresto Cat collier pour chats 1.25 g - 0.56 g Collier, Seresto Cat halsband voor katten 1.25 g - 0.56 g Halsband, Seresto Dog 4,50 g+ 2,03 g collier pour chiens > 8 kg, Seresto Dog halsband voor honden groter dan 8 kg 4.5 g - 2.03 g Halsband, Seresto Dog halsband voor honden kleiner of gelijk aan 8 kg 1.25 g - 0.56 g Halsband, Seresto Vet. til hunde over 8 kg 4,50 g+2,03 g halsbånd, Seresto Vet. til katte 1,25 g+0,56 g halsbånd, Seresto coleira 1,25 g + 0,56 g para cães ≤ 8 kg, Seresto coleira 1,25 g + 0,56 g para gatos, Seresto coleira 1,25 g + 0,56 g para gatos e cães ≤ 8 kg, Seresto coleira 4,50 g + 2,03 g para cães > 8 kg","Behavioural disorder NOS, Head shake - behavioural disorder, Nausea, Seizure NOS",1,1,
BRA-ZZELANCO-BR2020_003109,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1451360&_xt=AER&_xf=pdf""> AER </a>",2020-10-26 00:00:00,Animal owner,Brazil,MALE,Dog,Crossbred Canine/dog,Galliprant 20 mg - Tablet,"Appetite loss, Congestive heart failure, Constipation, Diarrhoea, Hydrocephalus, Increased intracranial pressure, Metastatic tumour, Weakness",1,1,
BRA-ZZELANCO-BR2020_003315,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1454109&_xt=AER&_xf=pdf""> AER </a>",2020-11-05 00:00:00,Animal owner,Brazil,UNKNOWN,Dog,Terrier - Yorkshire,Galliprant 20 mg - Tablet,"Prostration, Unresponsive to stimuli",1,1,
CA-UKPFIZAH-2020-CA-00498,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1390573&_xt=AER&_xf=pdf""> AER </a>",2020-03-12 00:00:00,Veterinarian,Canada,FEMALE,Dog,Poodle - Toy,"Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Immune mediated thrombocytopenia,1,1,
CAN-BIAHPV1P-20CA000664,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1396098&_xt=AER&_xf=pdf""> AER </a>",2020-03-31 00:00:00,Veterinarian,Canada,MALE,Dog,Spaniel - Cocker English,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Apoquel 3.6 mg - Chewable tablet, Apoquel 3.6 mg - Film-coated tablet, Apoquel 5.4 mg - Chewable tablet, Apoquel 5.4 mg - Film-coated tablet, Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet, NexGard Spectra 150 mg + 30 mg - Chewable tablet, NexGard Spectra 18.75 mg + 3.75 mg - Chewable tablet, NexGard Spectra 37.5 mg + 7.5 mg - Chewable tablet, NexGard Spectra 75 mg + 15 mg - Chewable tablet, NexGard Spectra 9.375 mg + 1.875 mg - Chewable tablet","Lethargy (see also Central nervous system depression in Neurological), Tense abdomen",1,1,
CAN-ZZELANCO-CA2019_001597,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1374678&_xt=AER&_xf=pdf""> AER </a>",2020-01-20 00:00:00,Other health care professional,Canada,FEMALE,Dog,Retriever - Labrador,Galliprant 60 mg - Tablet,"Anorexia, Cystitis, Dehydration, Electrolyte disorder, Enteritis, Hyperthermia, Lethargy (see also Central nervous system depression in Neurological), Muscle tremor, Pancreatitis NOS, Shaking, Tachycardia",1,1,
CAN-ZZELANCO-CA2020_000032,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1385978&_xt=AER&_xf=pdf""> AER </a>",2020-02-25 00:00:00,Other health care professional,Canada,FEMALE,Dog,Rottweiler,Galliprant 100 mg - Tablet,"Abnormal ultrasound finding, Anorexia, Ascites, Dysphagia, Emesis, Gastric ulceration NOS, Lethargy (see also Central nervous system depression in Neurological), Nausea, Peritonitis",1,1,
CAN-ZZELANCO-CA2020_000047,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1378877&_xt=AER&_xf=pdf""> AER </a>",2020-02-04 00:00:00,Other health care professional,Canada,MALE,Dog,Retriever - Golden,"Cartrophen vet, Galliprant 60 mg - Tablet","Increased seizure frequency, Seizure NOS",1,1,
CAN-ZZELANCO-CA2020_000066,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1378555&_xt=AER&_xf=pdf""> AER </a>",2020-02-03 00:00:00,Veterinarian,Canada,FEMALE,Dog,Retriever - Labrador,Galliprant 60 mg - Tablet,"Death by euthanasia, Lack of efficacy - NOS, Vomiting",1,1,1
CAN-ZZELANCO-CA2020_000159,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1384676&_xt=AER&_xf=pdf""> AER </a>",2020-02-20 00:00:00,Animal owner,Canada,MALE,Dog,Mountain Dog - Pyrenean,"Cartrophen vet, Galliprant 100 mg - Tablet",Death by euthanasia,1,1,1
CAN-ZZELANCO-CA2020_000161,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1384677&_xt=AER&_xf=pdf""> AER </a>",2020-02-20 00:00:00,Veterinarian,Canada,MALE,Dog,Mountain Dog - Pyrenean,"Cartrophen vet, Galliprant 100 mg - Tablet",Lack of efficacy - NOS,1,1,
CAN-ZZELANCO-CA2020_000209,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1388886&_xt=AER&_xf=pdf""> AER </a>",2020-03-06 00:00:00,Veterinarian,Canada,FEMALE,Dog,Poodle - Toy,"Cerenia 10 mg/ml  - Solution for injection, Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Galliprant 20 mg - Tablet","Ecchymosis, Immune mediated thrombocytopenia",1,1,
CAN-ZZELANCO-CA2020_000300,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1398863&_xt=AER&_xf=pdf""> AER </a>",2020-04-14 00:00:00,Veterinarian,Canada,FEMALE,Dog,Mountain Dog - Bernese,"Cartrophen vet, Galliprant 100 mg - Tablet, NexGard 11.3 mg - Chewable tablet, NexGard 136 mg - Chewable tablet, NexGard 28.3 mg - Chewable tablet, NexGard 68 mg - Chewable tablet","Balance impaired, Lethargy (see also Central nervous system depression in Neurological), Panting",1,1,
