Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-BIAHPV1P-18AU000468,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1185237&_xt=AER&_xf=pdf""> AER </a>",2018-04-19 00:00:00,Other health care professional,Australia,MALE,Dog,Retriever - Labrador,"Metacam 2 mg/ml - Solution for injection (cats), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), Previcox 227 mg - Chewable tablet","Distress, Irregular breathing, Tachycardia",1,1,
AUS-BIAHPV1P-18AU000780,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1213905&_xt=AER&_xf=pdf""> AER </a>",2018-07-11 00:00:00,Veterinarian,Australia,FEMALE,Dog,Dalmatian,Previcox 227 mg - Chewable tablet,"Acute renal failure, Death, Diarrhoea, Hyperkalaemia, Hyperphosphataemia, Hypothermia, Inappetence, Panting, Vomiting",1,1,1
AUS-BIAHPV1P-18AU001194,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1247840&_xt=AER&_xf=pdf""> AER </a>",2018-11-02 00:00:00,Veterinarian,Australia,MALE,Dog,Spaniel - Tibetan,Previcox 57 mg - Chewable tablet,"Death by euthanasia, Elevated liver enzymes NOS, Inappetence, Jaundice, Vomiting, Weight loss",1,1,1
AUT-BIAHPV1P-18AT000051,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1246245&_xt=AER&_xf=pdf""> AER </a>",2018-10-31 00:00:00,Veterinarian,Austria,MALE,Horse,Horse (other),Previcox 57 mg - Chewable tablet,Skin ulcer,1,1,
AUT-BIAHPV1P-18AT000052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1241452&_xt=AER&_xf=pdf""> AER </a>",2018-10-18 00:00:00,Veterinarian,Austria,UNKNOWN,Dog,Siberian Husky,Previcox 227 mg - Chewable tablet,Epileptic seizure,1,1,
BRA-BIAHPV1P-18BR003261,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1194954&_xt=AER&_xf=pdf""> AER </a>",2018-05-09 00:00:00,Animal owner,Brazil,FEMALE,Dog,Crossbred Canine/dog,Previcox 57 mg - Chewable tablet,"Appetite loss, Death, Vomiting",1,1,1
BRA-BIAHPV1P-18BR006441,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1243752&_xt=AER&_xf=pdf""> AER </a>",2018-10-23 00:00:00,Animal owner,Brazil,MALE,Dog,Dachshund - Standard Smooth-haired,Previcox 57 mg - Chewable tablet,"Apathy, Appetite loss, Blood in urine, Unusual stool colour",1,1,
BRA-BIAHPV1P-18BR006609,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1244637&_xt=AER&_xf=pdf""> AER </a>",2018-10-26 00:00:00,Veterinarian,Brazil,MALE,Dog,Shih Tzu,"Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Previcox 57 mg - Chewable tablet","Abnormal ultrasound finding, Bloody diarrhoea, Death, Other abnormal test result NOS, Vomiting",1,1,1
BRA-BIAHPV1P-18BR007303,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1254210&_xt=AER&_xf=pdf""> AER </a>",2018-11-23 00:00:00,Animal owner,Brazil,FEMALE,Dog,Chow Chow,"Prednison 5 mg, tabletten voor honden en katten, Prednison tabletten 5 mg, voor honden en katten, Previcox 227 mg - Chewable tablet","Dysuria, Urine abnormalities NOS",1,1,
CAN-BIAHPV1P-18CA000239,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1076631&_xt=AER&_xf=pdf""> AER </a>",2018-02-16 00:00:00,Veterinarian,Canada,FEMALE,Dog,Retriever - Labrador,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Previcox 227 mg - Chewable tablet","Anorexia, Diarrhoea, Elevated alanine aminotransferase (ALT), Hypercalcaemia, Pale mucous membrane, Vomiting",1,1,
