Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-NORBROOK-2025-AU-NOR-00035,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000552604&_xt=AER&_xf=pdf""> AER </a>",2025-05-13 00:00:00,Animal owner,Australia,FEMALE,Dog,Retriever - Labrador,Carprieve 100 mg Tablets for Dogs,Liver failure,1,1,
AUS-ZOETISPV-2025-AU-00494,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000530641&_xt=AER&_xf=pdf""> AER </a>",2025-04-03 00:00:00,Veterinarian,Australia,MALE,Dog,Bulldog - French,"Anarthron 100 mg/ml Solution for Injection, Carprieve 100 mg Flavoured Tablets for Dogs, Carprieve 100 mg Tablets for Dogs, Carprieve 20 mg Flavoured Tablets for Dogs, Carprieve 20 mg Tablets for Dogs, Carprieve 5 %w/v Small Animal Solution for Injection, Carprieve 50 mg Flavoured Tablets for Dogs, Carprieve 50 mg Tablets for Dogs, Carprieve 50 mg/ml Solution for Injection for Cattle, Cartrophen Vet 100 mg/ml Solution for Injection., Cartrophen Vet. 100 mg/ml injektionsvæske, opløsning, Cartrophen vet, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, Cartrophen vet. 100 mg/ml injektioneste, liuos, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Norocarp 50 mg/ml Solution for Injection for Cattle, Norocarp,100 mg, tablet, Reproval 5% Small Animal Injection for Dogs and Cats, КАРПРИВ ПЕТ ИНЖЕКТИВЕН инжекционен разтвор за кучета и котки","Arthritis, Joint effusion, Joint ligament disorder NOS, Lameness, Muscle atrophy (see also Muscle wasting), Musculoskeletal disorder NOS, Not sleeping, Partial lack of efficacy, Swollen joint, Twitching, Unsettled",1,1,
AUS-ZOETISPV-2025-AU-01259,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000609424&_xt=AER&_xf=pdf""> AER </a>",2025-08-22 00:00:00,Veterinarian,Australia,FEMALE,Dog,Terrier - Bull - Staffordshire,"Carprieve 100 mg Flavoured Tablets for Dogs, Carprieve 100 mg Tablets for Dogs, Carprieve 20 mg Flavoured Tablets for Dogs, Carprieve 20 mg Tablets for Dogs, Carprieve 5 %w/v Small Animal Solution for Injection, Carprieve 50 mg Flavoured Tablets for Dogs, Carprieve 50 mg Tablets for Dogs, Carprieve 50 mg/ml Solution for Injection for Cattle, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Norocarp 50 mg/ml Solution for Injection for Cattle, Norocarp,100 mg, tablet, Reproval 5% Small Animal Injection for Dogs and Cats, КАРПРИВ ПЕТ ИНЖЕКТИВЕН инжекционен разтвор за кучета и котки","Bone and joint disorder NOS, Confusion, Crying, Deafness NOS, Difficulty standing, Difficulty to rise, Elevated serum alkaline phosphatase (ALP), Excessive thirst, Hair coat discolouration, Hind limb paresis, Impaired proprioception, Lack of efficacy - NOS, Limb weakness, Loss of strength, Muscle atrophy (see also Muscle wasting), Muscle weakness NOS, Neuropathy NOS, Pain NOS, Pruritus, Rash, Shaking, Skin sore, Unsteady gait, Weight loss, Wobbliness",1,1,
BEL-ZOETISPV-2024-BE-00290,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000493246&_xt=AER&_xf=pdf""> AER </a>",2025-01-17 00:00:00,Veterinarian,Belgium,MALE,Dog,Dog (unknown),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Rimadyl 50 mg Comprimés Appétents 50 mg Tablet","Epileptic seizure, Petit mal epilepsy",1,1,
BRA-ZOETISPV-2024-BR-06404,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000487626&_xt=AER&_xf=pdf""> AER </a>",2025-01-06 00:00:00,Animal owner,Brazil,FEMALE,Dog,Dog (unknown),"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Lack of efficacy - NOS, Suspect counterfeit product",1,1,
BRA-ZOETISPV-2025-BR-01304,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000530729&_xt=AER&_xf=pdf""> AER </a>",2025-04-03 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dog (unknown),"Librela 20 mg - Solution for injection, Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Death, Gastritis, Haematemesis",1,1,1
BRA-ZOETISPV-2025-BR-02223,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569640&_xt=AER&_xf=pdf""> AER </a>",2025-06-11 00:00:00,Veterinarian,Brazil,MALE,Dog,Bulldog - French,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett",Lack of efficacy - NOS,1,1,
BRA-ZOETISPV-2025-BR-02437,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000580435&_xt=AER&_xf=pdf""> AER </a>",2025-06-30 00:00:00,Other,Brazil,MALE,Dog,Bulldog - French,"Rimadyl vet. 100 mg Tuggtablett, Rimadyl vet. 20 mg Tuggtablett, Rimadyl vet. 50 mg Tuggtablett, Rimadyl vet., 100 mg, Tuggtablett","Lack of efficacy - NOS, Suspect counterfeit product",1,1,
CAN-ZOETISPV-2025-CA-00880,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000523565&_xt=AER&_xf=pdf""> AER </a>",2025-03-20 00:00:00,Veterinarian,Canada,MALE,Dog,"Dog (unknown), Retriever - Labrador","Rimadyl, 100 mg närimistablett koertele",Vomiting,1,1,
CAN-ZOETISPV-2025-CA-03116,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000590096&_xt=AER&_xf=pdf""> AER </a>",2025-07-17 00:00:00,Veterinarian,Canada,FEMALE,Dog,"Mountain Dog - Bernese, Retriever - Golden","Rimadyl, 100 mg närimistablett koertele","Blood in vomit, Diarrhoea, Dry mucous membrane, Elevated serum alkaline phosphatase (ALP), Fluid in abdomen NOS, Gastroenteritis, Lethargy (see also Central nervous system depression in Neurological), Leukocytosis NOS, Monocytosis, Pale mucous membrane, Panting, Tachycardia, Tense abdomen",1,1,
