Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
BEL-OPAHPROD-BE20240003,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000441177&_xt=AER&_xf=pdf""> AER </a>",2024-10-08 00:00:00,Veterinarian,Belgium,UNKNOWN,Cat,Cat (other),Bonqat 50 mg/ml - Oral solution,Splenomegaly,2,2,
DEU-DEUBVLVP-2024-03805,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000433467&_xt=AER&_xf=pdf""> AER </a>",2024-09-24 00:00:00,Veterinarian,Germany,FEMALE,Cat,Crossbred Feline/cat,Bonqat 50 mg/ml - Oral solution,"Apathy, Inappetence, Unsteady gait",1,1,
DEU-DEUBVLVP-2024-03824,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000434863&_xt=AER&_xf=pdf""> AER </a>",2024-09-26 00:00:00,Veterinarian,Germany,FEMALE,Cat,European,Bonqat 50 mg/ml - Oral solution,Unsteady gait,1,1,
DEU-OPAHPROD-DE20240004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000423931&_xt=AER&_xf=pdf""> AER </a>",2024-09-06 00:00:00,Veterinarian,Germany,MALE,Cat,European,Bonqat 50 mg/ml - Oral solution,"Chronic renal failure, Lack of efficacy - NOS, Vomiting",1,1,
DNK-DNKMEDAG-V20240083,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000415906&_xt=AER&_xf=pdf""> AER </a>",2024-08-22 00:00:00,Animal owner,Denmark,FEMALE,Cat,Norwegian Forest,Bonqat 50 mg/ml - Oral solution,"Balance problem, Drooling, Drowsiness - neurological disorder, Lack of awareness, Lethargy (see also Central nervous system depression in Neurological), Sedation",1,1,
DNK-OPAHPROD-DK20240009,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000318877&_xt=AER&_xf=pdf""> AER </a>",2024-03-06 00:00:00,Veterinarian,Denmark,MALE,Cat,Domestic Shorthair,Bonqat 50 mg/ml - Oral solution,"Difficulty standing, Overdose, Sedation, Tiredness",1,1,
DNK-OPAHPROD-DK20240014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000324666&_xt=AER&_xf=pdf""> AER </a>",2024-03-18 00:00:00,Veterinarian,Denmark,FEMALE,Cat,Domestic Shorthair,"Bonqat 50 mg/ml - Oral solution, Onsior 6 mg  - Tablet (cats)","Death by euthanasia, Dehydration, Elevated renal parameters, Hyperkalaemia, Hyperphosphataemia, Hypothermia, Lethargy (see also Central nervous system depression in Neurological), Plantigrade posture, Pyelonephritis, Somnolence",1,1,1
DNK-ZZELANCO-DK2024_000076,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000389399&_xt=AER&_xf=pdf""> AER </a>",2024-07-08 00:00:00,Veterinarian,Denmark,MALE,Cat,"Cat (other), Domestic (unspecified)","Bonqat 50 mg/ml - Oral solution, Onsior 20 mg/ml  - Solution for injection (cats and dogs)","Behavioural disorder NOS, Bloody foam in mouth and nose, Choke, Cough, Death by euthanasia, Depression, Distress, Foaming at the mouth, Gagging, Inappetence, Lateral recumbency, Lung oedema, Pale mucous membrane, Panting, Pawing, Pulmonary oedema, Respiratory distress, Rolling, Unwell, Vocalisation",1,1,1
FIN-FINAMVET-202400445,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000442222&_xt=AER&_xf=pdf""> AER </a>",2024-10-09 00:00:00,Veterinarian,Finland,FEMALE,Cat,Domestic (unspecified),Bonqat 50 mg/ml - Oral solution,Lack of efficacy - NOS,1,1,
FIN-OPAHPROD-FI20240013,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000346245&_xt=AER&_xf=pdf""> AER </a>",2024-04-24 00:00:00,Veterinarian,Finland,MALE,Cat,Bengal,Bonqat 50 mg/ml - Oral solution,Murmur,1,1,
