Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
ARE-ZOETISPV-2025-AE-00001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000507460&_xt=AER&_xf=pdf""> AER </a>",2025-02-17 00:00:00,Veterinarian,United Arab Emirates,FEMALE,Dog,Greyhound,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Collapse NOS (see also Cardio-vascular and Neurological disorders), Low platelet count",1,1,
ARE-ZOETISPV-2025-AE-00003,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000574516&_xt=AER&_xf=pdf""> AER </a>",2025-06-19 00:00:00,Other,United Arab Emirates,MALE,Dog,"Maltese, Poodle (unspecified)","Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Ataxia, Circling - neurological disorder (see also Behavioural disorders)",1,1,
ARE-ZOETISPV-2025-AE-00004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000588161&_xt=AER&_xf=pdf""> AER </a>",2025-07-14 00:00:00,Other,United Arab Emirates,MALE,Dog,Dog (unknown),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Ataxia, Food refusal",1,1,
ARE-ZOETISPV-2025-AE-00006,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000603970&_xt=AER&_xf=pdf""> AER </a>",2025-08-12 00:00:00,Other,United Arab Emirates,UNKNOWN,Dog,Chow Chow,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Collapse NOS (see also Cardio-vascular and Neurological disorders), Death, Elevated alanine aminotransferase (ALT), Lethargy (see also Central nervous system depression in Neurological), Shock, Vocalisation",1,1,1
ARG-ZOETISPV-2025-AR-00042,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000569724&_xt=AER&_xf=pdf""> AER </a>",2025-06-11 00:00:00,Veterinarian,Argentina,FEMALE,Dog,Bullmastiff,Librela 20 mg - Solution for injection,"Decreased appetite, Diarrhoea, Lethargy (see also Central nervous system depression in Neurological), Vomiting",1,1,
ARG-ZOETISPV-2025-AR-00043,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000577828&_xt=AER&_xf=pdf""> AER </a>",2025-06-25 00:00:00,Veterinarian,Argentina,FEMALE,Dog,Dog (unknown),Librela 15 mg - Solution for injection,Balance impaired,1,1,
ARG-ZOETISPV-2025-AR-00044,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000577797&_xt=AER&_xf=pdf""> AER </a>",2025-06-25 00:00:00,Veterinarian,Argentina,FEMALE,Dog,Dog (unknown),Librela 10 mg - Solution for injection,Vomiting,1,1,
ARG-ZOETISPV-2025-AR-00045,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000580405&_xt=AER&_xf=pdf""> AER </a>",2025-06-30 00:00:00,Veterinarian,Argentina,MALE,Dog,Crossbred Canine/dog,Librela 15 mg - Solution for injection,"Injection site lump, Injection site swelling",1,1,
ARG-ZOETISPV-2025-AR-00051,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000590114&_xt=AER&_xf=pdf""> AER </a>",2025-07-17 00:00:00,Veterinarian,Argentina,MALE,Dog,Dog (unknown),Librela 10 mg - Solution for injection,"Emesis (multiple), Overdose, Prescribing error",1,1,
ARG-ZOETISPV-2025-AR-00055,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000604076&_xt=AER&_xf=pdf""> AER </a>",2025-08-12 00:00:00,Animal owner,Argentina,MALE,Dog,Chow Chow,"Librela 15 mg - Solution for injection, Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox 8.2 mg/g - Oral paste","Elevated blood urea nitrogen (BUN), Lack of efficacy - NOS",1,1,
