Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AU-UKPFIZAH-2017-AU-00233,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=773099&_xt=AER&_xf=pdf""> AER </a>",2017-02-27 00:00:00,Veterinarian,Australia,FEMALE,Dog,Collie - Border,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Apoquel 3.6 mg - Chewable tablet, Apoquel 3.6 mg - Film-coated tablet, Apoquel 5.4 mg - Chewable tablet, Apoquel 5.4 mg - Film-coated tablet, Previcox 227 mg - Chewable tablet","Abdominal pain, Azotaemia, Decreased activity, Elevated blood urea nitrogen (BUN), Elevated creatinine, Hyperphosphataemia, Inversion of albumin/globulin ratio, Leukocytosis NOS, Regenerative anaemia, Vomiting",1,1,
AUS-BIAHPV1P-17AU000334,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=894834&_xt=AER&_xf=pdf""> AER </a>",2017-07-17 00:00:00,Veterinarian,Australia,MALE,Dog,"Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)","Combiclav Intramammary Suspension for Lactating Cows, NOROCLAV 250 mg, comprimate, NOROCLAV INJECTION, NOROCLAV injekčná suspenzia, NOROCLAV, 200/50mg, Tableta, NOROCLAV, 40/10mg, Tableta, NOROCLAV, injekcinė suspensija, Noroclav 140/35 mg/ml szuszpenziós injekció szarvasmarhák és kutyák számáraA.U.V., Noroclav 200/50 mg tablety, Noroclav 250 mg Tablets for dogs, Noroclav 250 mg tabletta kutyák részére A.U.V., Noroclav 250 mg, tabletid koertele ja kassidele, Noroclav 40/10 mg tablety, Noroclav 400/100 Ízesített tabletta kutyák részére A.U.V., Noroclav 50 mg Tablets for Dogs and Cats, Noroclav 50 mg tabletta kutyák és macskák részére A.U.V., Noroclav 50 mg, tabletid koertele ja kassidele, Noroclav 500 mg Palatable Tablets for Dogs, Noroclav 500 mg, tabletid koertele, Noroclav Injection for Cattle and Dogs, Noroclav Injection, 140 mg + 35 mg/ml süstesuspensioon veistele, Noroclav Intramammary Suspension for Lactating Cows, Noroclav Suspension zur intramammären Anwendung bei laktierenden Kühen, Noroclav suspensija ievadīšanai tesmenī laktējošām govīm, Noroclav, Injekční suspenze, Previcox 57 mg - Chewable tablet, Synuclav Suspension for Injection, Нороклав 50 мг, 250 мг таблетки","Death by euthanasia, Vomiting",1,1,1
AUS-BIAHPV1P-17AU000403,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=920492&_xt=AER&_xf=pdf""> AER </a>",2017-08-02 00:00:00,Veterinarian,Australia,MALE,Dog,Retriever - Labrador,Previcox 227 mg - Chewable tablet,"Ataxia, Depression, Head shake - behavioural disorder, Head tilt - ear disorder, Increased sensitivity to sound, Intention tremor, Mydriasis, Nystagmus",1,1,
AUS-BIAHPV1P-17AU000729,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1011426&_xt=AER&_xf=pdf""> AER </a>",2017-10-23 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Dog (other),Previcox 57 mg - Chewable tablet,Death,1,1,1
AUS-USMERIAL-16AU000627,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1011985&_xt=AER&_xf=pdf""> AER </a>",2017-10-24 00:00:00,Veterinarian,Australia,FEMALE,Dog,Retriever - Labrador,"Incurin 1 mg - Tablet, NexGard 136 mg - Chewable tablet, PROPALIN, PROPALIN 40 mg/ml sirup za pse, PROPALIN 5% ΣΙΡΟΠΙ, PROPALIN, 40mg/ml, Sirup, Previcox 227 mg - Chewable tablet, Propalin 40 mg/ml xarope, Propalin Syrup, Propalin siirup, 40 mg/ml suukaudne siirup koertele, Propalin, 50 mg/mL, sirup, za pse, Propalin, 50 mg/ml, oplossing voor oraal gebruik voor honden","Diarrhoea, Vomiting",1,1,
BEL-USMERIAL-17BE000016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=774871&_xt=AER&_xf=pdf""> AER </a>",2017-03-08 00:00:00,Veterinarian,Belgium,UNKNOWN,Dog,Doberman Pinscher,Previcox 227 mg - Chewable tablet,"Death, Haemorrhagic gastritis",1,1,1
BRA-BIAHPV1P-17BR002875,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=890851&_xt=AER&_xf=pdf""> AER </a>",2017-07-10 00:00:00,Other health care professional,Brazil,MALE,Human,Unknown,Previcox 57 mg - Chewable tablet,"Burning sensation of the throat, Dizziness",1,1,
BRA-USMERIAL-16BR003600,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1019646&_xt=AER&_xf=pdf""> AER </a>",2017-10-30 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Crossbred Canine/dog,"NexGard 68 mg - Chewable tablet, Previcox 57 mg - Chewable tablet",Emesis (multiple),1,1,
BRA-USMERIAL-17BR001932,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=847495&_xt=AER&_xf=pdf""> AER </a>",2017-04-28 00:00:00,Animal owner,Brazil,FEMALE,Dog,Dog (other),Previcox 57 mg - Chewable tablet,"Fainting, Hypersalivation, Seizure NOS",1,1,
BRA-USMERIAL-17BR002196,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=856695&_xt=AER&_xf=pdf""> AER </a>",2017-05-25 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Dalmatian,Previcox 227 mg - Chewable tablet,"Death, Multi-organ failure NOS",1,1,1
