Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
DEU-OPAHPROD-DE20230020,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000285565&_xt=AER&_xf=pdf""> AER </a>",2023-12-22 00:00:00,Veterinarian,Germany,MALE,Cat,Cat (other),Bonqat 50 mg/ml - Oral solution,"Lack of efficacy - NOS, Panic",1,1,
DNK-DNKMEDAG-V20230004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000120702&_xt=AER&_xf=pdf""> AER </a>",2023-01-25 00:00:00,Veterinarian,Denmark,FEMALE,Cat,Domestic (unspecified),Bonqat 50 mg/ml - Oral solution,"Blood in faeces, Diarrhoea, Lethargy (see also Central nervous system depression in Neurological)",1,2,
DNK-OPAHPROD-DK20230016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000187280&_xt=AER&_xf=pdf""> AER </a>",2023-06-19 00:00:00,Veterinarian,Denmark,MALE,Cat,Domestic Shorthair,Bonqat 50 mg/ml - Oral solution,"Eye disorder NOS (for Photophobia see neurological), Not drinking, Not eating, Oliguria, Panting, Sedation, Staggering, Unable to stand, Walking difficulty",1,1,
DNK-OPAHPROD-DK20230024,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000251361&_xt=AER&_xf=pdf""> AER </a>",2023-10-18 00:00:00,Veterinarian,Denmark,FEMALE,Cat,Domestic Shorthair,"Bonqat 50 mg/ml - Oral solution, MILPRO 16 MG/40 MG FILM-COATED TABLETS FOR CATS, Onsior 6 mg  - Tablet (cats), RONAXAN 20 MG COMPRIMES POUR CHIENS ET CHATS, RONAXAN 20 mg COMPRIMIDOS, RONAXAN 20 mg comprimate pentru câini și pisici, RONAXAN 20 mg tablety pre psy a mačky, RONAXAN, 20mg, Tableta, Ronaxan 20 mg Tablet, Ronaxan 20 mg compresse per cani e gatti, Ronaxan 20 mg comprimidos para cães e gatos, Ronaxan 20 mg comprimés pour chats et chiens, Ronaxan 20 mg tablets for dogs and cats, Ronaxan Vet. 20 mg tabletter, Ronaxan Vet. 20 mg tabletter til hund og katt",Lack of efficacy - NOS,1,1,
DNK-OPAHPROD-DK20230031,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000278454&_xt=AER&_xf=pdf""> AER </a>",2023-12-08 00:00:00,Veterinarian,Denmark,FEMALE,Cat,Domestic (unspecified),Bonqat 50 mg/ml - Oral solution,"Lethargy (see also Central nervous system depression in Neurological), Nausea, Not eating, Reluctant to move, Staggering, Wobbliness",2,1,
FIN-FINAMVET-20220347,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000115767&_xt=AER&_xf=pdf""> AER </a>",2023-01-13 00:00:00,Veterinarian,Finland,MALE,Cat,Unknown,Bonqat 50 mg/ml - Oral solution,Lack of efficacy - NOS,1,,
FIN-OPAHPROD-FI20230015,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000137934&_xt=AER&_xf=pdf""> AER </a>",2023-03-13 00:00:00,Other health care professional,Finland,MIXED,Cat,Cat (other),Bonqat 50 mg/ml - Oral solution,"Incoordination, Tiredness",7,108,
NOR-NORMAVET-2023-04592,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000191652&_xt=AER&_xf=pdf""> AER </a>",2023-06-27 00:00:00,Veterinarian,Norway,MALE,Cat,Domestic (unspecified),Bonqat 50 mg/ml - Oral solution,"Ataxia, Lethargy (see also Central nervous system depression in Neurological), Sedation prolonged",1,1,
NOR-OPAHPROD-NO20220035,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000113877&_xt=AER&_xf=pdf""> AER </a>",2023-01-09 00:00:00,Veterinarian,Norway,FEMALE,Cat,Cat (other),Bonqat 50 mg/ml - Oral solution,"Tic(s), Twitching",1,1,
NOR-OPAHPROD-NO20230018,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000158982&_xt=AER&_xf=pdf""> AER </a>",2023-04-26 00:00:00,Veterinarian,Norway,UNKNOWN,Cat,Cat (other),Bonqat 50 mg/ml - Oral solution,"Death by euthanasia, Decreased body temperature, Sedation",1,1,1
