Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
ARE-BIAHPV1P-25AE000002,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000546302&_xt=AER&_xf=pdf""> AER </a>",2025-05-01 00:00:00,Other,United Arab Emirates,MALE,Camel,Camel (unspecified),"BAYTICOL 1 % POUR-ON, BAYTICOL 1% POUR ON, BAYTICOL 6% E.C., Bayticol 10 mg/ml Pour-On Solution, Bayticol Pour-On 10 mg/ml Pour-on oplossing, Bayticol Pour-on 10 mg/ml Lösung zum Übergiessen für Rinder, Bayticol Pour-on Vet. 10 mg/ml pour-on, opløsning, Bayticol vet. 10 mg/ml Pour-on, lösning, Bayticol vet. 10 mg/ml påhellingsvæske, oppløsning, Bayticol vet., 10 mg/ml, Pour-on, lösning, Baytril 10%, IVOMEC 0,6% premix medicamentat pentru porcine, IVOMEC 0,6% premix na medikáciu krmiva pre ošípané, IVOMEC 1 %, injekcinis tirpalas, IVOMEC 1% injekčný roztok, IVOMEC 10 mg/ml raztopina za injiciranje, IVOMEC INYECTABLE PARA OVINO, IVOMEC INYECTABLE PARA PORCINO, IVOMEC INYECTABLE PARA VACUNO, IVOMEC LIQUID,πόσιμο διάλυμα για πρόβατα 0.8mg/ml, IVOMEC Ovini, 10 mg/ml soluzione iniettabile per ovini, IVOMEC PREMIX, IVOMEC PREMIX FOR PIGS 0.6% w/w, φαρμακούχο πρόμιγμα για χοίρους, IVOMEC PREMIX PORCIN 0,04 %, IVOMEC Pour-On, IVOMEC Pour-On, 5 mg/ml soluzione per pour-on per bovini, IVOMEC Premix, 6.12 mg/g premiscela per alimenti medicamentosi per suini (Ivermectina), IVOMEC SOLUTION INJECTABLE POUR BOVINS, IVOMEC SOLUTION INJECTABLE POUR OVINS, IVOMEC SOLUTION INJECTABLE POUR PORCINS, IVOMEC SOLUTION POUR-ON BOVIN, IVOMEC ΕΝΕΣΙΜΟ ΔΙΑΛΥΜΑ ΓΙΑ ΧΟΙΡΟΥΣ 10 MG/ML, IVOMEC, 10 mg/ml soluzione iniettabile per bovini e suini, IVOMEC, 10mg/ml, Injekční roztok, Ivomec (Ivermectin), Ivomec 1 % 10 mg/ml injectable pour bovins et moutons, Ivomec 1 % injectable solution 10 mg/ml šķīdums injekcijām liellopiem, aitām un cūkām, Ivomec 1% 10 mg/ml Oplossing voor injectie, Ivomec 10 mg/ml Injektionslösung für Rinder, Schafe und Schweine, Ivomec 10 mg/ml oplossing voor injectie voor runderen, schapen en varkens, Ivomec 10 mg/ml solução injectável para bovinos, ovinos e suínos, Ivomec 5 mg/ml Pour-on oplossing, Ivomec Oraal Poeder 0,6 % Poeder voor oraal gebruik, Ivomec Pour-On voor Runderen, Ivomec Pour-On, 5 mg/ml solution pour pour-on pour bovins, Ivomec Pour-On, 5 mg/ml, Lösung zum Übergießen für Rinder, Ivomec Prämix 6 mg/g Arzneimittel-Vormischung zur Herstellung von Fütterungsarzneimitteln für Schweine, Ivomec Vet. 10 mg/ml injektionsvæske, opløsning, Ivomec injekció A.U.V., Ivomec poudre orale 0,6 % pour porcs, Ivomec pour on vet. 5 mg/ml Pour-on, lösning, Ivomec pour-on vet. 5 mg/ml, påhellingsvæske, oppløsning for storfe, Ivomec premix, Ivomec premix para suínos, Ivomec vet 10 mg/ml injektioneste, liuos, Ivomec vet 18,7 mg/g oraalipasta, Ivomec vet 6 mg/g esisekoite lääkerehua varten, Ivomec vet. 0,8 mg/ml Oral lösning, Ivomec vet. 0,8 mg/ml, mikstur oppløsning, Ivomec vet. 10 mg/ml Injektionsvätska, lösning, Ivomec vet. 10 mg/ml stungulyf, lausn, Ivomec vet. 10 mg/ml, injeksjonsvæske, oppløsning, Ivomec vet. 18,7 mg/g Oral pasta, Ivomec vet. oralpasta 18,7 mg/g, til hest, Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), АЙВОМЕК Премикс","Alopecia, Anaemia NOS, Apathy, Bacterial skin infection NOS, Death, Eosinophilic enteritis, Hyperkeratosis, Lack of efficacy (ectoparasite) - Sarcoptes, Lack of efficacy (protozoa) - Coccidia, Necropsy performed, Perivascular dermatitis, Weakness",1,1,1
AUS-BIAHPV1P-24AU001468,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000523036&_xt=AER&_xf=pdf""> AER </a>",2025-03-19 00:00:00,Other,Australia,MALE,Dog,Shepherd Dog - German,"Anarthron 100 mg/ml Solution for Injection, CLINDAMYCIN 75 mg tablety, Cartrophen Vet 100 mg/ml Solution for Injection., Cartrophen Vet. 100 mg/ml injektionsvæske, opløsning, Cartrophen vet, Cartrophen vet. 100 mg/ml Injektionsvätska, lösning, Cartrophen vet. 100 mg/ml injektioneste, liuos, Clindamycin 75mg, Clindamycin, 75mg, Tableta, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Tramadog 50 mg tablet for dogs","Abnormal posture NOS, Cyst NOS, Drooling, Frequent urination, Inappetence, Increased respiratory rate, Laboured breathing, Less social, Lethargy (see also Central nervous system depression in Neurological), Limb weakness, Malaise, Muscle shaking, Muscle wasting, Pain NOS, Persistent infection, Polydipsia, Proprioception deficit, Quiet, Reluctant to move, Skin scab, Skin sore, Sleep disturbance NOS, Snoring, Stiff gait, Unable to jump, Uncomfortable",1,1,
AUS-BIAHPV1P-25AU000013,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000491769&_xt=AER&_xf=pdf""> AER </a>",2025-01-14 00:00:00,Veterinarian,Australia,FEMALE,Cat,Burmese,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs)","Anaphylaxis, Bloody diarrhoea, Cardiac disorder NOS, Death by euthanasia, Facial swelling (see also Skin), Hypersalivation, Hypoalbuminaemia, Hypotension, Hypothermia, Hypoxia, Inappetence, Increased respiratory rate, Lethargy (see also Central nervous system depression in Neurological), Mucous stool, Neutropenia, Obtunded, Squinting, Thrombocytopenia, Unresponsive to stimuli, Vocalisation, Vomiting, Weak pulse",1,1,1
AUS-BIAHPV1P-25AU000105,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000512458&_xt=AER&_xf=pdf""> AER </a>",2025-02-26 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,"Amoxiclav 200/50 mg Tabletten für Hunde, Amoxiclav 200/50 mg tabletta kutyák és macskák részére A.U.V., Amoxiclav 40/10 mg, Amoxiclav 40/10 mg tabletta kutyák és macskák részére A.U.V., Amoxiclav 400/100 mg, Amoxiclav 400/100 mg tabletta kutyák részére A.U.V., DFV DOXIVET 200 mg/ml, solution for use in drinking water for pigs and chickens, DFV DOXIVET 500 mg/g, powder for use in drinking water for pigs and chickens, Doxycycline 100 mg tablet, voor honden en katten, Doxycycline 15 mg tabletten voor honden en katten, Doxycycline 20% W.O., Doxycycline 20% W.O. poeder voor toediening via drinkwater voor vleeskuikens, Doxycycline 50% WSP, 500 mg/g, prašak za primjenu u vodi za piće/mliječnoj zamjenici, za goveda, svinje i kokoši, Doxycycline 500 mg/kg, poeder voor gebruik in drinkwater voor varken en kip, Doxycycline 75 mg tabletten voor honden, Doxycycline tabletten 20 mg voor honden en katten, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Доксициклин 20% водоразтворим прах, Доксициклин 200 водоразтворим прах","Abdominal discomfort, Bilirubinuria, Crackles on auscultation, Death by euthanasia, Glucosuria, Inappetence, Increased respiratory rate, Injection site pyoderma, Lethargy (see also Central nervous system depression in Neurological), Localised pain NOS (see other SOCs for specific pain), Meningitis, Nasal discharge, Necropsy performed, Other abnormal test result NOS, Pleural effusion, Prolapse of the nictitating membrane, Proteinuria, Pyrexia, Seizure NOS, Shivering, Sneezing, Splenitis",1,1,1
AUS-BIAHPV1P-25AU000187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000508376&_xt=AER&_xf=pdf""> AER </a>",2025-02-18 00:00:00,Veterinarian,Australia,UNKNOWN,Dog,Greyhound,"Metacam 2 mg/ml - Solution for injection (cats), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs)",Injection site ulcer,1,1,
AUS-BIAHPV1P-25AU000265,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000528900&_xt=AER&_xf=pdf""> AER </a>",2025-03-31 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,"ACEPROMAZINE 10%/AGROSEED CANDILIDIS ενέσιμο διάλυμα 10 mg/ml για σκύλο και γάτα, ALFAXAN 10 mg/ml solution for injection for dogs and cats, Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), Prevomax 10 mg/ml - Solution for injection","Abnormal ultrasound finding, Acid-base disorder, Acidic urine, Acute renal failure, Corneal ulcer, Decreased urine concentration, Elevated blood urea nitrogen (BUN), Elevated creatinine, Elevated globulins, Elevated symmetrical dimethylarginine (SDMA), Hyperglycaemia, Inappetence, Polydipsia, Urine abnormalities NOS, Vomiting",1,1,
AUS-BIAHPV1P-25AU000306,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000519371&_xt=AER&_xf=pdf""> AER </a>",2025-03-12 00:00:00,Other health care professional,Australia,FEMALE,Dog,Poodle - Toy,"Convenia 80 mg/ml  - Powder and solvent for solution for injection, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs)","Lethargy (see also Central nervous system depression in Neurological), Vomiting",1,1,
AUS-BIAHPV1P-25AU000364,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000528910&_xt=AER&_xf=pdf""> AER </a>",2025-03-31 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Domestic Shorthair,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs)","Haematemesis, Off colour, Oral ulceration, Swallowing difficult",1,1,
AUS-BIAHPV1P-25AU000426,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000534623&_xt=AER&_xf=pdf""> AER </a>",2025-04-09 00:00:00,Other,Australia,MIXED,Dog,Mixed (Dog),Metacam 1 mg - Chewable tablet (dogs),"Eye disorder NOS (for Photophobia see neurological), Keratoconjunctivitis sicca, Lack of efficacy - NOS, Pigmentation disorder",125,125,
AUS-BIAHPV1P-25AU000486,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000547023&_xt=AER&_xf=pdf""> AER </a>",2025-05-02 00:00:00,Other,Australia,FEMALE,Dog,Whippet,"Librela 10 mg - Solution for injection, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs)","Ataxia, Death by euthanasia, Lack of efficacy - NOS, Sedation",1,1,1
