Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-BIAHPV1P-19AU001372,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1368807&_xt=AER&_xf=pdf""> AER </a>",2019-12-24 00:00:00,Veterinarian,Australia,FEMALE,Dog,"Deutsche Dogge, Great Dane","CARDOTEK 30 PLUS 272 mcg / 652 mg COMPRIMIDOS MASTICABLES, NexGard Spectra 150 mg + 30 mg - Chewable tablet, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Lack of efficacy (endoparasite) - heartworm,1,1,
AUS-MERCKMSD-2018-AU-00917,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1274016&_xt=AER&_xf=pdf""> AER </a>",2019-02-06 00:00:00,Veterinarian,Australia,MALE,Dog,Crossbred Canine/dog,"CANINSULIN 40 UI/ml SUSPENSION INYECTABLE PARA PERROS Y GATOS, CANINSULIN 40 UI/ml suspensie injectabilă pentru câini și pisici, CANINSULIN 40 UI/ml, sospensione iniettabile per cani e gatti, CANINSULIN 40 i.e./ml suspenzija za injiciranje, CANINSULIN 40IU/ML ΕΝΕΣΙΜΟ ΕΝΑΙΩΡΗΜΑ, CANINSULIN SUSPENSION INJECTABLE POUR CHIENS ET CHATS, Caninsulin 40 IU/ml Suspensie voor injectie, Caninsulin 40 IU/ml Suspension for Injection, Caninsulin 40 IU/ml injekčná suspenzia pre psy a mačky, Caninsulin 40 IU/ml suspensija injekcijām suņiem un kaķiem, Caninsulin 40 NE/ml szuszpenziós injekció kutyák és macskák részére, Caninsulin 40 j.m./ml Zawiesina do wstrzykiwań, Caninsulin Vet. 40 IE/ml injektionsvæske, suspension, Caninsulin vet. 40 TV/ml, injekcinė suspensija šunims ir katėms, Caninsulin, 40 I.E./ml, Caninsulin, 40 I.E./ml, Injektionssuspension für Hunde und Katzen, Caninsulin, 40 I.U./ml, suspension injectable, pour chiens et chats, Caninsulin, 40 IE/ml suspensie voor injectie voor hond en kat, Caninsulin, 40 ui/ml suspensão injetável para cães e gatos, Caninsulin, 40IU/ml, Injekční suspenze, Caninsulin® vet. 40 IU/ml, suspension for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Cough, Death by euthanasia, Inappetence, Lethargy (see also Central nervous system depression in Neurological)",1,1,1
BE-FAGG-DVV-N2019-421,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1332942&_xt=AER&_xf=pdf""> AER </a>",2019-08-26 00:00:00,Other health care professional,Belgium,FEMALE,Dog,Unknown,"Milteforan 20 mg/ml oral solution for dogs, Onsior 20 mg/ml  - Solution for injection (cats and dogs), Rimadyl Palatable Tablets da 100 mg per cani","Apathy, Blistering (see also Application site SOC), Papule, Pruritic rash",1,1,
BEL-ZZELANCO-BE2017_000021,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1300838&_xt=AER&_xf=pdf""> AER </a>",2019-05-08 00:00:00,Veterinarian,Belgium,MALE,Dog,Doberman Pinscher,Onsior 40 mg  - Tablet (dogs),Sleepiness - systemic disorder,1,1,
BR-ZZELANCORG-BR2019_001529,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1310829&_xt=AER&_xf=pdf""> AER </a>",2019-06-12 00:00:00,Veterinarian,Brazil,FEMALE,Dog,Spitz - German Pomeranian,Onsior 10 mg  - Tablet (dogs),"Anaphylaxis, Apathy, Appetite disorder NOS, Dyspnoea, Hypersalivation, Inappropriate defecation, Muscle tremor, Weight loss",1,1,
BRA-ZZELANCO-BR2019_003068,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1353483&_xt=AER&_xf=pdf""> AER </a>",2019-11-05 00:00:00,Veterinarian,Brazil,MALE,Dog,Shih Tzu,Onsior 20 mg/ml  - Solution for injection (cats and dogs),"Blood loss NOS, Depression, Low blood pressure",1,1,
BRA-ZZELANCO-BR2019_003069,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1352397&_xt=AER&_xf=pdf""> AER </a>",2019-10-31 00:00:00,Veterinarian,Brazil,MALE,Dog,Shih Tzu,Onsior 20 mg/ml  - Solution for injection (cats and dogs),"Blood loss NOS, Depression, Low blood pressure",1,1,
BRA-ZZELANCO-BR2019_003070,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1352398&_xt=AER&_xf=pdf""> AER </a>",2019-10-31 00:00:00,Veterinarian,Brazil,FEMALE,Dog,"Dog (other), Hound - Swiss - (Lucerne Hound (Luzerner Laufhund), Schwyz Hound (Schweizer Laufhund), Bernese Hound, Jura Hound)",Onsior 20 mg/ml  - Solution for injection (cats and dogs),"Blood loss NOS, Death, Low blood pressure, Weakness",1,1,1
CAN-BIAHPV1P-18CA001524,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1356462&_xt=AER&_xf=pdf""> AER </a>",2019-11-14 00:00:00,Animal owner,Canada,UNKNOWN,Dog,Dog (other),"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), Previcox 57 mg - Chewable tablet","Elevated liver enzymes NOS, Inappetence, Walking difficulty",1,1,
CAN-BIAHPV1P-19CA000424,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1286116&_xt=AER&_xf=pdf""> AER </a>",2019-03-15 00:00:00,Veterinarian,Canada,MALE,Dog,Chow Chow,"Metacam 0.5 mg/ml - Oral suspension (dogs), Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Abdominal effusion, Blood in faeces, Dullness, Fever, Inappetence, Lethargy (see also Central nervous system depression in Neurological), Loose stool, Nasal discharge, Panting, Peritonitis, Rapid pulse rate, Unable to stand, Uncoded sign",1,1,
